genome,secondary_cluster,threshold,cluster_method,comparison_algorithm,primary_cluster
opera_ms_4143_SemiBin_47.fa,209_1,0.050000000000000044,average,fastANI,209
flye_0942_SemiBin_4.fa,210_1,0.050000000000000044,average,fastANI,210
flye_4143_SemiBin_148.fa,210_1,0.050000000000000044,average,fastANI,210
flye_8366_SemiBin_53.fa,210_1,0.050000000000000044,average,fastANI,210
flye_nextpolish_4143_SemiBin_59.fa,210_1,0.050000000000000044,average,fastANI,210
flye_nextpolish_8366_SemiBin_74.fa,210_1,0.050000000000000044,average,fastANI,210
flye_nextpolish_8373_SemiBin_60.fa,210_1,0.050000000000000044,average,fastANI,210
hybridspades_0942_SemiBin_40.fa,210_1,0.050000000000000044,average,fastANI,210
hybridspades_4143_SemiBin_82.fa,210_1,0.050000000000000044,average,fastANI,210
hybridspades_8366_SemiBin_51.fa,210_1,0.050000000000000044,average,fastANI,210
hybridspades_8915_SemiBin_57.fa,210_1,0.050000000000000044,average,fastANI,210
metamdbg_0942_SemiBin_71.fa,210_1,0.050000000000000044,average,fastANI,210
metamdbg_4143_SemiBin_73.fa,210_1,0.050000000000000044,average,fastANI,210
metamdbg_8366_SemiBin_221.fa,210_1,0.050000000000000044,average,fastANI,210
metamdbg_8373_SemiBin_189.fa,210_1,0.050000000000000044,average,fastANI,210
metamdbg_8915_SemiBin_114.fa,210_1,0.050000000000000044,average,fastANI,210
metamdbg_nextpolish_0942_SemiBin_78.fa,210_1,0.050000000000000044,average,fastANI,210
metamdbg_nextpolish_4143_SemiBin_158.fa,210_1,0.050000000000000044,average,fastANI,210
metamdbg_nextpolish_8366_SemiBin_225.fa,210_1,0.050000000000000044,average,fastANI,210
metamdbg_nextpolish_8373_SemiBin_217.fa,210_1,0.050000000000000044,average,fastANI,210
metamdbg_nextpolish_8915_SemiBin_92.fa,210_1,0.050000000000000044,average,fastANI,210
myloasm_8366_SemiBin_32.fa,210_1,0.050000000000000044,average,fastANI,210
myloasm_8366_SemiBin_34.fa,210_1,0.050000000000000044,average,fastANI,210
myloasm_nextpolish_0942_SemiBin_89.fa,210_1,0.050000000000000044,average,fastANI,210
myloasm_nextpolish_8366_SemiBin_33.fa,210_1,0.050000000000000044,average,fastANI,210
myloasm_nextpolish_8366_SemiBin_35.fa,210_1,0.050000000000000044,average,fastANI,210
opera_ms_4143_SemiBin_31.fa,210_1,0.050000000000000044,average,fastANI,210
opera_ms_8366_SemiBin_78.fa,210_1,0.050000000000000044,average,fastANI,210
opera_ms_8915_SemiBin_73.fa,210_1,0.050000000000000044,average,fastANI,210
flye_8915_SemiBin_166.fa,211_1,0.050000000000000044,average,fastANI,211
hybridspades_0942_SemiBin_50.fa,211_1,0.050000000000000044,average,fastANI,211
hybridspades_4143_SemiBin_20.fa,211_1,0.050000000000000044,average,fastANI,211
hybridspades_8366_SemiBin_114.fa,211_1,0.050000000000000044,average,fastANI,211
hybridspades_8373_SemiBin_62.fa,211_1,0.050000000000000044,average,fastANI,211
hybridspades_8915_SemiBin_129.fa,211_1,0.050000000000000044,average,fastANI,211
metamdbg_4143_SemiBin_234.fa,211_1,0.050000000000000044,average,fastANI,211
metamdbg_8366_SemiBin_32.fa,211_1,0.050000000000000044,average,fastANI,211
metamdbg_nextpolish_4143_SemiBin_239.fa,211_1,0.050000000000000044,average,fastANI,211
metamdbg_nextpolish_8366_SemiBin_209.fa,211_1,0.050000000000000044,average,fastANI,211
myloasm_4143_SemiBin_0.fa,211_1,0.050000000000000044,average,fastANI,211
myloasm_nextpolish_4143_SemiBin_62.fa,211_1,0.050000000000000044,average,fastANI,211
opera_ms_4143_SemiBin_43.fa,211_1,0.050000000000000044,average,fastANI,211
opera_ms_8373_SemiBin_73.fa,211_1,0.050000000000000044,average,fastANI,211
flye_8366_SemiBin_3.fa,212_1,0.050000000000000044,average,fastANI,212
flye_nextpolish_8366_SemiBin_11.fa,212_1,0.050000000000000044,average,fastANI,212
hybridspades_8366_SemiBin_123.fa,212_1,0.050000000000000044,average,fastANI,212
metamdbg_8366_SemiBin_35.fa,212_1,0.050000000000000044,average,fastANI,212
metamdbg_nextpolish_8366_SemiBin_23.fa,212_1,0.050000000000000044,average,fastANI,212
myloasm_nextpolish_8915_SemiBin_198.fa,212_1,0.050000000000000044,average,fastANI,212
opera_ms_8366_SemiBin_132.fa,212_1,0.050000000000000044,average,fastANI,212
myloasm_nextpolish_8373_SemiBin_115.fa,212_2,0.050000000000000044,average,fastANI,212
flye_4143_SemiBin_139.fa,213_1,0.050000000000000044,average,fastANI,213
flye_8915_SemiBin_204.fa,213_1,0.050000000000000044,average,fastANI,213
flye_nextpolish_4143_SemiBin_187.fa,213_1,0.050000000000000044,average,fastANI,213
flye_nextpolish_8915_SemiBin_206.fa,213_1,0.050000000000000044,average,fastANI,213
hybridspades_0942_SemiBin_28.fa,213_1,0.050000000000000044,average,fastANI,213
hybridspades_4143_SemiBin_74.fa,213_1,0.050000000000000044,average,fastANI,213
hybridspades_8915_SemiBin_146.fa,213_1,0.050000000000000044,average,fastANI,213
metamdbg_0942_SemiBin_121.fa,213_1,0.050000000000000044,average,fastANI,213
metamdbg_8915_SemiBin_5.fa,213_1,0.050000000000000044,average,fastANI,213
metamdbg_nextpolish_0942_SemiBin_110.fa,213_1,0.050000000000000044,average,fastANI,213
metamdbg_nextpolish_8915_SemiBin_114.fa,213_1,0.050000000000000044,average,fastANI,213
myloasm_4143_SemiBin_38.fa,213_1,0.050000000000000044,average,fastANI,213
myloasm_8915_SemiBin_190.fa,213_1,0.050000000000000044,average,fastANI,213
myloasm_nextpolish_4143_SemiBin_36.fa,213_1,0.050000000000000044,average,fastANI,213
myloasm_nextpolish_8915_SemiBin_196.fa,213_1,0.050000000000000044,average,fastANI,213
opera_ms_0942_SemiBin_29.fa,213_1,0.050000000000000044,average,fastANI,213
opera_ms_4143_SemiBin_51.fa,213_1,0.050000000000000044,average,fastANI,213
opera_ms_8915_SemiBin_88.fa,213_1,0.050000000000000044,average,fastANI,213
flye_nextpolish_8366_SemiBin_99.fa,213_2,0.050000000000000044,average,fastANI,213
hybridspades_8373_SemiBin_84.fa,213_3,0.050000000000000044,average,fastANI,213
hybridspades_8366_SemiBin_30.fa,214_0,0.050000000000000044,average,fastANI,214
myloasm_nextpolish_4143_SemiBin_2.fa,215_1,0.050000000000000044,average,fastANI,215
opera_ms_4143_SemiBin_154.fa,215_2,0.050000000000000044,average,fastANI,215
hybridspades_0942_SemiBin_33.fa,216_1,0.050000000000000044,average,fastANI,216
metamdbg_nextpolish_8366_SemiBin_37.fa,216_1,0.050000000000000044,average,fastANI,216
flye_nextpolish_8915_SemiBin_79.fa,216_2,0.050000000000000044,average,fastANI,216
hybridspades_8366_SemiBin_54.fa,216_2,0.050000000000000044,average,fastANI,216
hybridspades_8373_SemiBin_71.fa,216_2,0.050000000000000044,average,fastANI,216
hybridspades_8915_SemiBin_90.fa,216_2,0.050000000000000044,average,fastANI,216
metamdbg_8915_SemiBin_127.fa,216_2,0.050000000000000044,average,fastANI,216
metamdbg_nextpolish_8915_SemiBin_84.fa,216_2,0.050000000000000044,average,fastANI,216
opera_ms_8366_SemiBin_124.fa,216_2,0.050000000000000044,average,fastANI,216
opera_ms_8373_SemiBin_106.fa,216_2,0.050000000000000044,average,fastANI,216
hybridspades_0942_SemiBin_36.fa,216_3,0.050000000000000044,average,fastANI,216
flye_nextpolish_8373_SemiBin_131.fa,217_1,0.050000000000000044,average,fastANI,217
hybridspades_8373_SemiBin_112.fa,217_1,0.050000000000000044,average,fastANI,217
metamdbg_8373_SemiBin_108.fa,217_1,0.050000000000000044,average,fastANI,217
metamdbg_nextpolish_8373_SemiBin_69.fa,217_1,0.050000000000000044,average,fastANI,217
myloasm_nextpolish_8915_SemiBin_61.fa,217_1,0.050000000000000044,average,fastANI,217
opera_ms_8373_SemiBin_97.fa,217_1,0.050000000000000044,average,fastANI,217
flye_4143_SemiBin_49.fa,218_1,0.050000000000000044,average,fastANI,218
hybridspades_4143_SemiBin_94.fa,218_1,0.050000000000000044,average,fastANI,218
hybridspades_8915_SemiBin_79.fa,218_1,0.050000000000000044,average,fastANI,218
metamdbg_4143_SemiBin_26.fa,218_1,0.050000000000000044,average,fastANI,218
metamdbg_8366_SemiBin_23.fa,218_1,0.050000000000000044,average,fastANI,218
metamdbg_nextpolish_4143_SemiBin_93.fa,218_1,0.050000000000000044,average,fastANI,218
myloasm_0942_SemiBin_2.fa,218_1,0.050000000000000044,average,fastANI,218
myloasm_nextpolish_0942_SemiBin_12.fa,218_1,0.050000000000000044,average,fastANI,218
opera_ms_4143_SemiBin_84.fa,218_1,0.050000000000000044,average,fastANI,218
opera_ms_8915_SemiBin_90.fa,218_1,0.050000000000000044,average,fastANI,218
flye_4143_SemiBin_220.fa,219_1,0.050000000000000044,average,fastANI,219
flye_8373_SemiBin_4.fa,219_1,0.050000000000000044,average,fastANI,219
flye_nextpolish_4143_SemiBin_197.fa,219_1,0.050000000000000044,average,fastANI,219
flye_nextpolish_8373_SemiBin_44.fa,219_1,0.050000000000000044,average,fastANI,219
flye_nextpolish_8915_SemiBin_139.fa,219_1,0.050000000000000044,average,fastANI,219
hybridspades_0942_SemiBin_11.fa,219_1,0.050000000000000044,average,fastANI,219
hybridspades_4143_SemiBin_22.fa,219_1,0.050000000000000044,average,fastANI,219
hybridspades_8373_SemiBin_100.fa,219_1,0.050000000000000044,average,fastANI,219
hybridspades_8915_SemiBin_55.fa,219_1,0.050000000000000044,average,fastANI,219
metamdbg_8366_SemiBin_22.fa,219_1,0.050000000000000044,average,fastANI,219
metamdbg_8373_SemiBin_229.fa,219_1,0.050000000000000044,average,fastANI,219
metamdbg_nextpolish_8366_SemiBin_57.fa,219_1,0.050000000000000044,average,fastANI,219
metamdbg_nextpolish_8373_SemiBin_124.fa,219_1,0.050000000000000044,average,fastANI,219
metamdbg_nextpolish_8915_SemiBin_121.fa,219_1,0.050000000000000044,average,fastANI,219
myloasm_4143_SemiBin_88.fa,219_1,0.050000000000000044,average,fastANI,219
opera_ms_0942_SemiBin_45.fa,219_1,0.050000000000000044,average,fastANI,219
opera_ms_4143_SemiBin_11.fa,219_1,0.050000000000000044,average,fastANI,219
opera_ms_8373_SemiBin_69.fa,219_1,0.050000000000000044,average,fastANI,219
flye_8373_SemiBin_184.fa,220_1,0.050000000000000044,average,fastANI,220
flye_nextpolish_8373_SemiBin_176.fa,220_1,0.050000000000000044,average,fastANI,220
hybridspades_8366_SemiBin_87.fa,220_1,0.050000000000000044,average,fastANI,220
hybridspades_8373_SemiBin_137.fa,220_1,0.050000000000000044,average,fastANI,220
metamdbg_8373_SemiBin_55.fa,220_1,0.050000000000000044,average,fastANI,220
metamdbg_nextpolish_8373_SemiBin_7.fa,220_1,0.050000000000000044,average,fastANI,220
opera_ms_8373_SemiBin_108.fa,220_1,0.050000000000000044,average,fastANI,220
flye_8915_SemiBin_109.fa,220_2,0.050000000000000044,average,fastANI,220
flye_nextpolish_4143_SemiBin_50.fa,220_2,0.050000000000000044,average,fastANI,220
hybridspades_8915_SemiBin_163.fa,220_2,0.050000000000000044,average,fastANI,220
metamdbg_8915_SemiBin_155.fa,220_2,0.050000000000000044,average,fastANI,220
metamdbg_nextpolish_4143_SemiBin_47.fa,220_2,0.050000000000000044,average,fastANI,220
metamdbg_nextpolish_8915_SemiBin_122.fa,220_2,0.050000000000000044,average,fastANI,220
myloasm_4143_SemiBin_25.fa,220_2,0.050000000000000044,average,fastANI,220
opera_ms_8915_SemiBin_113.fa,220_2,0.050000000000000044,average,fastANI,220
flye_4143_SemiBin_92.fa,221_1,0.050000000000000044,average,fastANI,221
flye_8373_SemiBin_48.fa,221_1,0.050000000000000044,average,fastANI,221
flye_nextpolish_4143_SemiBin_72.fa,221_1,0.050000000000000044,average,fastANI,221
flye_nextpolish_8373_SemiBin_31.fa,221_1,0.050000000000000044,average,fastANI,221
flye_nextpolish_8915_SemiBin_315.fa,221_1,0.050000000000000044,average,fastANI,221
hybridspades_4143_SemiBin_85.fa,221_1,0.050000000000000044,average,fastANI,221
hybridspades_8373_SemiBin_47.fa,221_1,0.050000000000000044,average,fastANI,221
hybridspades_8915_SemiBin_39.fa,221_1,0.050000000000000044,average,fastANI,221
metamdbg_4143_SemiBin_123.fa,221_1,0.050000000000000044,average,fastANI,221
metamdbg_8373_SemiBin_173.fa,221_1,0.050000000000000044,average,fastANI,221
metamdbg_8915_SemiBin_245.fa,221_1,0.050000000000000044,average,fastANI,221
metamdbg_nextpolish_4143_SemiBin_152.fa,221_1,0.050000000000000044,average,fastANI,221
metamdbg_nextpolish_8373_SemiBin_104.fa,221_1,0.050000000000000044,average,fastANI,221
metamdbg_nextpolish_8915_SemiBin_242.fa,221_1,0.050000000000000044,average,fastANI,221
myloasm_0942_SemiBin_10.fa,221_1,0.050000000000000044,average,fastANI,221
myloasm_4143_SemiBin_190.fa,221_1,0.050000000000000044,average,fastANI,221
myloasm_8373_SemiBin_22.fa,221_1,0.050000000000000044,average,fastANI,221
myloasm_nextpolish_0942_SemiBin_9.fa,221_1,0.050000000000000044,average,fastANI,221
myloasm_nextpolish_4143_SemiBin_177.fa,221_1,0.050000000000000044,average,fastANI,221
myloasm_nextpolish_8373_SemiBin_15.fa,221_1,0.050000000000000044,average,fastANI,221
opera_ms_4143_SemiBin_57.fa,221_1,0.050000000000000044,average,fastANI,221
opera_ms_8373_SemiBin_1.fa,221_1,0.050000000000000044,average,fastANI,221
opera_ms_8915_SemiBin_67.fa,221_1,0.050000000000000044,average,fastANI,221
flye_nextpolish_8915_SemiBin_120.fa,222_1,0.050000000000000044,average,fastANI,222
hybridspades_4143_SemiBin_27.fa,222_1,0.050000000000000044,average,fastANI,222
hybridspades_8366_SemiBin_69.fa,222_1,0.050000000000000044,average,fastANI,222
hybridspades_8915_SemiBin_127.fa,222_1,0.050000000000000044,average,fastANI,222
metamdbg_nextpolish_8915_SemiBin_347.fa,222_1,0.050000000000000044,average,fastANI,222
myloasm_nextpolish_8366_SemiBin_10.fa,222_1,0.050000000000000044,average,fastANI,222
opera_ms_4143_SemiBin_21.fa,222_1,0.050000000000000044,average,fastANI,222
opera_ms_8915_SemiBin_28.fa,222_1,0.050000000000000044,average,fastANI,222
flye_8373_SemiBin_58.fa,223_1,0.050000000000000044,average,fastANI,223
flye_nextpolish_8373_SemiBin_123.fa,223_1,0.050000000000000044,average,fastANI,223
hybridspades_0942_SemiBin_41.fa,223_1,0.050000000000000044,average,fastANI,223
hybridspades_8915_SemiBin_183.fa,223_1,0.050000000000000044,average,fastANI,223
metamdbg_0942_SemiBin_147.fa,223_1,0.050000000000000044,average,fastANI,223
metamdbg_4143_SemiBin_137.fa,223_1,0.050000000000000044,average,fastANI,223
metamdbg_8915_SemiBin_295.fa,223_1,0.050000000000000044,average,fastANI,223
metamdbg_nextpolish_4143_SemiBin_38.fa,223_1,0.050000000000000044,average,fastANI,223
metamdbg_nextpolish_8915_SemiBin_123.fa,223_1,0.050000000000000044,average,fastANI,223
myloasm_nextpolish_4143_SemiBin_110.fa,223_1,0.050000000000000044,average,fastANI,223
opera_ms_0942_SemiBin_27.fa,223_1,0.050000000000000044,average,fastANI,223
opera_ms_8915_SemiBin_108.fa,223_1,0.050000000000000044,average,fastANI,223
flye_0942_SemiBin_7.fa,224_1,0.050000000000000044,average,fastANI,224
flye_4143_SemiBin_26.fa,224_1,0.050000000000000044,average,fastANI,224
flye_8366_SemiBin_8.fa,224_1,0.050000000000000044,average,fastANI,224
flye_8915_SemiBin_165.fa,224_1,0.050000000000000044,average,fastANI,224
flye_nextpolish_0942_SemiBin_60.fa,224_1,0.050000000000000044,average,fastANI,224
flye_nextpolish_4143_SemiBin_89.fa,224_1,0.050000000000000044,average,fastANI,224
flye_nextpolish_8366_SemiBin_71.fa,224_1,0.050000000000000044,average,fastANI,224
flye_nextpolish_8915_SemiBin_174.fa,224_1,0.050000000000000044,average,fastANI,224
hybridspades_0942_SemiBin_51.fa,224_1,0.050000000000000044,average,fastANI,224
hybridspades_4143_SemiBin_95.fa,224_1,0.050000000000000044,average,fastANI,224
hybridspades_8366_SemiBin_98.fa,224_1,0.050000000000000044,average,fastANI,224
hybridspades_8373_SemiBin_197.fa,224_1,0.050000000000000044,average,fastANI,224
hybridspades_8915_SemiBin_227.fa,224_1,0.050000000000000044,average,fastANI,224
metamdbg_0942_SemiBin_21.fa,224_1,0.050000000000000044,average,fastANI,224
metamdbg_4143_SemiBin_27.fa,224_1,0.050000000000000044,average,fastANI,224
metamdbg_8366_SemiBin_34.fa,224_1,0.050000000000000044,average,fastANI,224
metamdbg_8915_SemiBin_123.fa,224_1,0.050000000000000044,average,fastANI,224
metamdbg_nextpolish_0942_SemiBin_18.fa,224_1,0.050000000000000044,average,fastANI,224
metamdbg_nextpolish_4143_SemiBin_125.fa,224_1,0.050000000000000044,average,fastANI,224
metamdbg_nextpolish_8366_SemiBin_75.fa,224_1,0.050000000000000044,average,fastANI,224
metamdbg_nextpolish_8915_SemiBin_65.fa,224_1,0.050000000000000044,average,fastANI,224
myloasm_0942_SemiBin_43.fa,224_1,0.050000000000000044,average,fastANI,224
myloasm_4143_SemiBin_105.fa,224_1,0.050000000000000044,average,fastANI,224
myloasm_8366_SemiBin_133.fa,224_1,0.050000000000000044,average,fastANI,224
myloasm_8915_SemiBin_231.fa,224_1,0.050000000000000044,average,fastANI,224
myloasm_nextpolish_0942_SemiBin_27.fa,224_1,0.050000000000000044,average,fastANI,224
myloasm_nextpolish_4143_SemiBin_95.fa,224_1,0.050000000000000044,average,fastANI,224
myloasm_nextpolish_8366_SemiBin_123.fa,224_1,0.050000000000000044,average,fastANI,224
myloasm_nextpolish_8373_SemiBin_160.fa,224_1,0.050000000000000044,average,fastANI,224
myloasm_nextpolish_8915_SemiBin_235.fa,224_1,0.050000000000000044,average,fastANI,224
opera_ms_0942_SemiBin_47.fa,224_1,0.050000000000000044,average,fastANI,224
opera_ms_4143_SemiBin_123.fa,224_1,0.050000000000000044,average,fastANI,224
opera_ms_8366_SemiBin_22.fa,224_1,0.050000000000000044,average,fastANI,224
opera_ms_8373_SemiBin_227.fa,224_1,0.050000000000000044,average,fastANI,224
opera_ms_8915_SemiBin_111.fa,224_1,0.050000000000000044,average,fastANI,224
flye_8366_SemiBin_228.fa,225_1,0.050000000000000044,average,fastANI,225
flye_nextpolish_8366_SemiBin_187.fa,225_1,0.050000000000000044,average,fastANI,225
hybridspades_8366_SemiBin_52.fa,225_1,0.050000000000000044,average,fastANI,225
metamdbg_8366_SemiBin_413.fa,225_1,0.050000000000000044,average,fastANI,225
metamdbg_nextpolish_8366_SemiBin_417.fa,225_1,0.050000000000000044,average,fastANI,225
myloasm_8366_SemiBin_361.fa,225_1,0.050000000000000044,average,fastANI,225
myloasm_nextpolish_8366_SemiBin_363.fa,225_1,0.050000000000000044,average,fastANI,225
flye_nextpolish_8915_SemiBin_96.fa,226_1,0.050000000000000044,average,fastANI,226
hybridspades_8915_SemiBin_159.fa,226_1,0.050000000000000044,average,fastANI,226
metamdbg_8915_SemiBin_26.fa,226_1,0.050000000000000044,average,fastANI,226
metamdbg_nextpolish_8915_SemiBin_64.fa,226_1,0.050000000000000044,average,fastANI,226
myloasm_8915_SemiBin_63.fa,226_1,0.050000000000000044,average,fastANI,226
flye_4143_SemiBin_22.fa,227_1,0.050000000000000044,average,fastANI,227
flye_8373_SemiBin_141.fa,227_1,0.050000000000000044,average,fastANI,227
flye_nextpolish_4143_SemiBin_31.fa,227_1,0.050000000000000044,average,fastANI,227
flye_nextpolish_8373_SemiBin_88.fa,227_1,0.050000000000000044,average,fastANI,227
hybridspades_4143_SemiBin_56.fa,227_1,0.050000000000000044,average,fastANI,227
hybridspades_8373_SemiBin_38.fa,227_1,0.050000000000000044,average,fastANI,227
metamdbg_4143_SemiBin_119.fa,227_1,0.050000000000000044,average,fastANI,227
metamdbg_8373_SemiBin_124.fa,227_1,0.050000000000000044,average,fastANI,227
metamdbg_nextpolish_4143_SemiBin_67.fa,227_1,0.050000000000000044,average,fastANI,227
metamdbg_nextpolish_8373_SemiBin_10.fa,227_1,0.050000000000000044,average,fastANI,227
myloasm_4143_SemiBin_40.fa,227_1,0.050000000000000044,average,fastANI,227
myloasm_8373_SemiBin_76.fa,227_1,0.050000000000000044,average,fastANI,227
myloasm_nextpolish_4143_SemiBin_4.fa,227_1,0.050000000000000044,average,fastANI,227
myloasm_nextpolish_8373_SemiBin_87.fa,227_1,0.050000000000000044,average,fastANI,227
opera_ms_4143_SemiBin_88.fa,227_1,0.050000000000000044,average,fastANI,227
opera_ms_8373_SemiBin_90.fa,227_1,0.050000000000000044,average,fastANI,227
flye_8915_SemiBin_96.fa,228_1,0.050000000000000044,average,fastANI,228
flye_nextpolish_8915_SemiBin_70.fa,228_1,0.050000000000000044,average,fastANI,228
hybridspades_8915_SemiBin_182.fa,228_1,0.050000000000000044,average,fastANI,228
metamdbg_8915_SemiBin_28.fa,228_1,0.050000000000000044,average,fastANI,228
metamdbg_nextpolish_8915_SemiBin_85.fa,228_1,0.050000000000000044,average,fastANI,228
myloasm_8915_SemiBin_176.fa,228_1,0.050000000000000044,average,fastANI,228
myloasm_nextpolish_8915_SemiBin_177.fa,228_1,0.050000000000000044,average,fastANI,228
opera_ms_8915_SemiBin_210.fa,228_1,0.050000000000000044,average,fastANI,228
flye_8366_SemiBin_229.fa,229_1,0.050000000000000044,average,fastANI,229
flye_nextpolish_8366_SemiBin_188.fa,229_1,0.050000000000000044,average,fastANI,229
hybridspades_8366_SemiBin_40.fa,229_1,0.050000000000000044,average,fastANI,229
metamdbg_8366_SemiBin_414.fa,229_1,0.050000000000000044,average,fastANI,229
metamdbg_nextpolish_8366_SemiBin_418.fa,229_1,0.050000000000000044,average,fastANI,229
myloasm_8366_SemiBin_358.fa,229_1,0.050000000000000044,average,fastANI,229
myloasm_nextpolish_8366_SemiBin_350.fa,229_1,0.050000000000000044,average,fastANI,229
opera_ms_8366_SemiBin_61.fa,229_1,0.050000000000000044,average,fastANI,229
flye_8915_SemiBin_233.fa,230_1,0.050000000000000044,average,fastANI,230
flye_nextpolish_8915_SemiBin_379.fa,230_1,0.050000000000000044,average,fastANI,230
hybridspades_8915_SemiBin_13.fa,230_1,0.050000000000000044,average,fastANI,230
metamdbg_8915_SemiBin_407.fa,230_1,0.050000000000000044,average,fastANI,230
metamdbg_nextpolish_8915_SemiBin_425.fa,230_1,0.050000000000000044,average,fastANI,230
myloasm_8915_SemiBin_169.fa,230_1,0.050000000000000044,average,fastANI,230
myloasm_nextpolish_8915_SemiBin_183.fa,230_1,0.050000000000000044,average,fastANI,230
opera_ms_8915_SemiBin_71.fa,230_1,0.050000000000000044,average,fastANI,230
flye_8366_SemiBin_170.fa,231_1,0.050000000000000044,average,fastANI,231
flye_8373_SemiBin_217.fa,231_1,0.050000000000000044,average,fastANI,231
flye_nextpolish_8366_SemiBin_162.fa,231_1,0.050000000000000044,average,fastANI,231
flye_nextpolish_8373_SemiBin_222.fa,231_1,0.050000000000000044,average,fastANI,231
hybridspades_8366_SemiBin_1.fa,231_1,0.050000000000000044,average,fastANI,231
hybridspades_8373_SemiBin_5.fa,231_1,0.050000000000000044,average,fastANI,231
metamdbg_8366_SemiBin_270.fa,231_1,0.050000000000000044,average,fastANI,231
metamdbg_8373_SemiBin_151.fa,231_1,0.050000000000000044,average,fastANI,231
metamdbg_nextpolish_8366_SemiBin_282.fa,231_1,0.050000000000000044,average,fastANI,231
metamdbg_nextpolish_8373_SemiBin_185.fa,231_1,0.050000000000000044,average,fastANI,231
myloasm_8366_SemiBin_393.fa,231_1,0.050000000000000044,average,fastANI,231
myloasm_8373_SemiBin_162.fa,231_1,0.050000000000000044,average,fastANI,231
myloasm_nextpolish_8366_SemiBin_403.fa,231_1,0.050000000000000044,average,fastANI,231
myloasm_nextpolish_8373_SemiBin_166.fa,231_1,0.050000000000000044,average,fastANI,231
opera_ms_8366_SemiBin_37.fa,231_1,0.050000000000000044,average,fastANI,231
opera_ms_8373_SemiBin_28.fa,231_1,0.050000000000000044,average,fastANI,231
flye_8373_SemiBin_158.fa,232_1,0.050000000000000044,average,fastANI,232
flye_nextpolish_8373_SemiBin_156.fa,232_1,0.050000000000000044,average,fastANI,232
hybridspades_8373_SemiBin_0.fa,232_1,0.050000000000000044,average,fastANI,232
metamdbg_8373_SemiBin_250.fa,232_1,0.050000000000000044,average,fastANI,232
metamdbg_nextpolish_8373_SemiBin_251.fa,232_1,0.050000000000000044,average,fastANI,232
myloasm_8373_SemiBin_327.fa,232_1,0.050000000000000044,average,fastANI,232
myloasm_nextpolish_8373_SemiBin_332.fa,232_1,0.050000000000000044,average,fastANI,232
opera_ms_8373_SemiBin_72.fa,232_1,0.050000000000000044,average,fastANI,232
flye_0942_SemiBin_128.fa,233_1,0.050000000000000044,average,fastANI,233
flye_4143_SemiBin_312.fa,233_1,0.050000000000000044,average,fastANI,233
flye_8373_SemiBin_232.fa,233_1,0.050000000000000044,average,fastANI,233
flye_8915_SemiBin_362.fa,233_1,0.050000000000000044,average,fastANI,233
flye_nextpolish_0942_SemiBin_115.fa,233_1,0.050000000000000044,average,fastANI,233
flye_nextpolish_4143_SemiBin_309.fa,233_1,0.050000000000000044,average,fastANI,233
flye_nextpolish_8373_SemiBin_218.fa,233_1,0.050000000000000044,average,fastANI,233
flye_nextpolish_8915_SemiBin_366.fa,233_1,0.050000000000000044,average,fastANI,233
hybridspades_0942_SemiBin_34.fa,233_1,0.050000000000000044,average,fastANI,233
hybridspades_4143_SemiBin_34.fa,233_1,0.050000000000000044,average,fastANI,233
hybridspades_8366_SemiBin_12.fa,233_1,0.050000000000000044,average,fastANI,233
hybridspades_8373_SemiBin_33.fa,233_1,0.050000000000000044,average,fastANI,233
hybridspades_8915_SemiBin_14.fa,233_1,0.050000000000000044,average,fastANI,233
metamdbg_0942_SemiBin_96.fa,233_1,0.050000000000000044,average,fastANI,233
metamdbg_4143_SemiBin_346.fa,233_1,0.050000000000000044,average,fastANI,233
metamdbg_8366_SemiBin_188.fa,233_1,0.050000000000000044,average,fastANI,233
metamdbg_8373_SemiBin_411.fa,233_1,0.050000000000000044,average,fastANI,233
metamdbg_8915_SemiBin_372.fa,233_1,0.050000000000000044,average,fastANI,233
metamdbg_nextpolish_0942_SemiBin_39.fa,233_1,0.050000000000000044,average,fastANI,233
metamdbg_nextpolish_4143_SemiBin_358.fa,233_1,0.050000000000000044,average,fastANI,233
metamdbg_nextpolish_8366_SemiBin_161.fa,233_1,0.050000000000000044,average,fastANI,233
metamdbg_nextpolish_8373_SemiBin_431.fa,233_1,0.050000000000000044,average,fastANI,233
metamdbg_nextpolish_8915_SemiBin_403.fa,233_1,0.050000000000000044,average,fastANI,233
myloasm_4143_SemiBin_114.fa,233_1,0.050000000000000044,average,fastANI,233
myloasm_8366_SemiBin_364.fa,233_1,0.050000000000000044,average,fastANI,233
myloasm_8373_SemiBin_294.fa,233_1,0.050000000000000044,average,fastANI,233
myloasm_8915_SemiBin_109.fa,233_1,0.050000000000000044,average,fastANI,233
myloasm_nextpolish_4143_SemiBin_101.fa,233_1,0.050000000000000044,average,fastANI,233
myloasm_nextpolish_8366_SemiBin_339.fa,233_1,0.050000000000000044,average,fastANI,233
myloasm_nextpolish_8373_SemiBin_297.fa,233_1,0.050000000000000044,average,fastANI,233
myloasm_nextpolish_8915_SemiBin_131.fa,233_1,0.050000000000000044,average,fastANI,233
opera_ms_0942_SemiBin_24.fa,233_1,0.050000000000000044,average,fastANI,233
opera_ms_4143_SemiBin_32.fa,233_1,0.050000000000000044,average,fastANI,233
opera_ms_8366_SemiBin_74.fa,233_1,0.050000000000000044,average,fastANI,233
